League Name,Date,Home Team,Home Score,Away Score,Away Team
Trendyol Süper Lig,09.11.2012 20:06,SİVASSPOR,1,0,ESKİŞEHİRSPOR
Trendyol Süper Lig,10.11.2012 16:00,KASIMPAŞA A.Ş.,1,1,MEDİCAL PARK ANTALYASPOR
Trendyol Süper Lig,10.11.2012 19:00,TRABZONSPOR A.Ş.,3,1,AKHİSAR BELEDİYE GENÇLİK VE SPOR
Trendyol Süper Lig,10.11.2012 19:00,KARDEMİR D.Ç. KARABÜKSPOR,3,1,İSTANBUL BBSK
Trendyol Süper Lig,11.11.2012 14:00,GAZİANTEPSPOR,2,3,GENÇLERBİRLİĞİ
Trendyol Süper Lig,11.11.2012 17:00,MERSİN İDMANYURDU,1,1,GALATASARAY A.Ş.
Trendyol Süper Lig,11.11.2012 19:00,SANİCA BORU ELAZIĞSPOR,0,4,KAYSERİSPOR
Trendyol Süper Lig,11.11.2012 20:00,FENERBAHÇE A.Ş.,2,1,ORDUSPOR
Trendyol Süper Lig,25.11.2011 20:03,GENÇLERBİRLİĞİ,0,0,FENERBAHÇE A.Ş.
Trendyol Süper Lig,26.11.2011 13:00,SAMSUNSPOR,1,0,MEDİCAL PARK ANTALYASPOR
Trendyol Süper Lig,26.11.2011 16:00,ORDUSPOR,0,1,MERSİN İDMAN YURDU
Trendyol Süper Lig,26.11.2011 19:00,GALATASARAY A.Ş.,2,1,SİVASSPOR
Trendyol Süper Lig,27.11.2011 13:00,İSTANBUL BŞ BLD. SPOR,3,1,GAZİANTEPSPOR
Trendyol Süper Lig,27.11.2011 13:00,ESKİŞEHİRSPOR,3,2,MKE ANKARAGÜCÜ
Trendyol Süper Lig,27.11.2011 16:00,MANİSASPOR,1,0,KAYSERİSPOR
Trendyol Süper Lig,27.11.2011 19:00,TRABZONSPOR A.Ş.,0,1,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,28.11.2011 20:00,KARDEMİR D.Ç. KARABÜKSPOR,3,1,BURSASPOR
Trendyol Süper Lig,16.11.2012 20:00,GALATASARAY A.Ş.,1,3,KARDEMİR D.Ç. KARABÜKSPOR
Trendyol Süper Lig,17.11.2012 14:00,İSTANBUL BBSK,1,1,SANİCA BORU ELAZIĞSPOR
Trendyol Süper Lig,17.11.2012 19:00,GENÇLERBİRLİĞİ,1,1,SİVASSPOR
Trendyol Süper Lig,17.11.2012 19:00,ESKİŞEHİRSPOR,1,1,FENERBAHÇE A.Ş.
Trendyol Süper Lig,18.11.2012 16:00,AKHİSAR BELEDİYE GENÇLİK VE SPOR,0,2,KASIMPAŞA A.Ş.
Trendyol Süper Lig,18.11.2012 16:00,KAYSERİSPOR,1,1,GAZİANTEPSPOR
Trendyol Süper Lig,18.11.2012 19:00,MEDİCAL PARK ANTALYASPOR,3,5,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,18.11.2012 19:00,BURSASPOR,3,0,MERSİN İDMANYURDU
Trendyol Süper Lig,19.11.2012 20:00,ORDUSPOR,1,2,TRABZONSPOR A.Ş.
Trendyol Süper Lig,02.12.2011 20:00,SİVASSPOR,2,2,TRABZONSPOR A.Ş.
Trendyol Süper Lig,03.12.2011 13:00,GAZİANTEPSPOR,1,0,SAMSUNSPOR
Trendyol Süper Lig,03.12.2011 16:00,GENÇLERBİRLİĞİ,0,1,GALATASARAY A.Ş.
Trendyol Süper Lig,03.12.2011 19:00,FENERBAHÇE A.Ş.,4,2,MKE ANKARAGÜCÜ
Trendyol Süper Lig,04.12.2011 13:00,MEDİCAL PARK ANTALYASPOR,2,1,KARDEMİR D.Ç. KARABÜKSPOR
Trendyol Süper Lig,04.12.2011 13:00,KAYSERİSPOR,1,0,İSTANBUL BŞ BLD. SPOR
Trendyol Süper Lig,04.12.2011 16:00,MERSİN İDMAN YURDU,0,0,MANİSASPOR
Trendyol Süper Lig,04.12.2011 19:00,BURSASPOR,0,1,ESKİŞEHİRSPOR
Trendyol Süper Lig,05.12.2011 20:00,BEŞİKTAŞ A.Ş.,2,1,ORDUSPOR
Trendyol Süper Lig,23.11.2012 20:00,BEŞİKTAŞ A.Ş.,3,1,AKHİSAR BELEDİYE GENÇLİK VE SPOR
Trendyol Süper Lig,23.11.2012 20:00,MERSİN İDMANYURDU,2,1,KARDEMİR D.Ç. KARABÜKSPOR
Trendyol Süper Lig,24.11.2012 16:00,KASIMPAŞA A.Ş.,1,1,ORDUSPOR
Trendyol Süper Lig,24.11.2012 19:00,SANİCA BORU ELAZIĞSPOR,0,1,GALATASARAY A.Ş.
Trendyol Süper Lig,24.11.2012 19:00,BURSASPOR,1,1,MEDİCAL PARK ANTALYASPOR
Trendyol Süper Lig,25.11.2012 16:00,GAZİANTEPSPOR,2,1,İSTANBUL BBSK
Trendyol Süper Lig,25.11.2012 19:00,FENERBAHÇE A.Ş.,4,1,GENÇLERBİRLİĞİ
Trendyol Süper Lig,25.11.2012 19:00,SİVASSPOR,4,2,KAYSERİSPOR
Trendyol Süper Lig,26.11.2012 20:00,TRABZONSPOR A.Ş.,0,3,ESKİŞEHİRSPOR
Trendyol Süper Lig,07.12.2011 18:00,ESKİŞEHİRSPOR,1,0,MEDİCAL PARK ANTALYASPOR
