League Name,Date,Home Team,Away Team,Home Score,Away Score
Trendyol 1. Lig,29.02.2020 14:00,OSMANLISPOR FUTBOL KULÜBÜ,FATİH KARAGÜMRÜK A.Ş.,1,1
Trendyol 1. Lig,29.02.2020 16:30,ESKİŞEHİRSPOR,AKHİSARSPOR,1,2
Trendyol 1. Lig,29.02.2020 19:00,ADANA DEMİRSPOR,HATAYSPOR,1,1
Trendyol 1. Lig,01.03.2020 14:00,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,EKOL GÖZ MENEMENSPOR,2,0
Trendyol 1. Lig,01.03.2020 14:00,CESAR GRUP ÜMRANİYESPOR,BURSASPOR,1,1
Trendyol 1. Lig,01.03.2020 16:30,İSTANBULSPOR A.Ş.,ADANASPOR A.Ş.,1,0
Trendyol 1. Lig,01.03.2020 19:00,ALTAY,ALTINORDU,1,0
Trendyol 1. Lig,02.03.2020 19:00,EKOL HASTANESİ BALIKESİRSPOR,KEÇİÖRENGÜCÜ,2,2
Trendyol 1. Lig,02.03.2020 19:00,GİRESUNSPOR,BOLUSPOR,2,0
Trendyol 1. Lig,06.03.2020 19:00,EKOL GÖZ MENEMENSPOR,ALTAY,1,1
Trendyol 1. Lig,06.03.2020 19:00,ADANASPOR A.Ş.,EKOL HASTANESİ BALIKESİRSPOR,1,1
Trendyol 1. Lig,07.03.2020 14:00,KEÇİÖRENGÜCÜ,BOLUSPOR,0,1
Trendyol 1. Lig,07.03.2020 14:00,HATAYSPOR,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,0,0
Trendyol 1. Lig,07.03.2020 16:30,FATİH KARAGÜMRÜK A.Ş.,ADANA DEMİRSPOR,2,2
Trendyol 1. Lig,07.03.2020 16:30,ESKİŞEHİRSPOR,GİRESUNSPOR,0,2
Trendyol 1. Lig,07.03.2020 19:00,BURSASPOR,İSTANBULSPOR A.Ş.,1,1
Trendyol 1. Lig,08.03.2020 16:30,AKHİSARSPOR,OSMANLISPOR FUTBOL KULÜBÜ,3,2
Trendyol 1. Lig,08.03.2020 19:00,ALTINORDU,CESAR GRUP ÜMRANİYESPOR,1,2
Trendyol 1. Lig,10.03.2020 14:00,BOLUSPOR,ADANASPOR A.Ş.,2,1
Trendyol 1. Lig,10.03.2020 16:30,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,FATİH KARAGÜMRÜK A.Ş.,1,3
Trendyol 1. Lig,10.03.2020 16:30,ALTAY,HATAYSPOR,2,1
Trendyol 1. Lig,10.03.2020 19:00,EKOL HASTANESİ BALIKESİRSPOR,BURSASPOR,1,3
Trendyol 1. Lig,11.03.2020 14:00,CESAR GRUP ÜMRANİYESPOR,EKOL GÖZ MENEMENSPOR,1,1
Trendyol 1. Lig,11.03.2020 16:30,GİRESUNSPOR,KEÇİÖRENGÜCÜ,1,0
Trendyol 1. Lig,11.03.2020 19:00,İSTANBULSPOR A.Ş.,ALTINORDU,0,2
Trendyol 1. Lig,11.03.2020 19:00,ADANA DEMİRSPOR,AKHİSARSPOR,2,3
Trendyol 1. Lig,12.03.2020 19:00,OSMANLISPOR FUTBOL KULÜBÜ,ESKİŞEHİRSPOR,1,1
Trendyol 1. Lig,14.03.2020 16:30,FATİH KARAGÜMRÜK A.Ş.,ALTAY,2,2
Trendyol 1. Lig,14.03.2020 19:00,BURSASPOR,BOLUSPOR,1,1
Trendyol 1. Lig,15.03.2020 14:00,HATAYSPOR,CESAR GRUP ÜMRANİYESPOR,2,0
Trendyol 1. Lig,15.03.2020 16:30,ADANASPOR A.Ş.,KEÇİÖRENGÜCÜ,1,1
Trendyol 1. Lig,15.03.2020 16:30,EKOL GÖZ MENEMENSPOR,İSTANBULSPOR A.Ş.,2,2
Trendyol 1. Lig,15.03.2020 19:00,OSMANLISPOR FUTBOL KULÜBÜ,GİRESUNSPOR,1,1
Trendyol 1. Lig,15.03.2020 19:00,AKHİSARSPOR,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,0,0
Trendyol 1. Lig,16.03.2020 19:00,ALTINORDU,EKOL HASTANESİ BALIKESİRSPOR,1,1
Trendyol 1. Lig,16.03.2020 19:00,ESKİŞEHİRSPOR,ADANA DEMİRSPOR,1,4
Trendyol 1. Lig,19.06.2020 20:00,GİRESUNSPOR,ADANASPOR A.Ş.,3,1
Trendyol 1. Lig,19.06.2020 20:00,İSTANBULSPOR A.Ş.,HATAYSPOR,2,2
Trendyol 1. Lig,20.06.2020 17:30,KEÇİÖRENGÜCÜ,BURSASPOR,1,0
Trendyol 1. Lig,20.06.2020 20:00,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,ESKİŞEHİRSPOR,1,0
Trendyol 1. Lig,20.06.2020 20:00,EKOL HASTANESİ BALIKESİRSPOR,EKOL GÖZ MENEMENSPOR,0,1
Trendyol 1. Lig,21.06.2020 17:30,CESAR GRUP ÜMRANİYESPOR,FATİH KARAGÜMRÜK A.Ş.,1,1
Trendyol 1. Lig,21.06.2020 20:00,BOLUSPOR,ALTINORDU,0,0
Trendyol 1. Lig,21.06.2020 20:00,ALTAY,AKHİSARSPOR,3,1
Trendyol 1. Lig,22.06.2020 20:00,ADANA DEMİRSPOR,OSMANLISPOR FUTBOL KULÜBÜ,2,1
Trendyol 1. Lig,26.06.2020 20:00,BURSASPOR,ADANASPOR A.Ş.,1,0
Trendyol 1. Lig,26.06.2020 20:00,ALTINORDU,KEÇİÖRENGÜCÜ,1,2
Trendyol 1. Lig,27.06.2020 17:30,ESKİŞEHİRSPOR,ALTAY,2,2
Trendyol 1. Lig,27.06.2020 17:30,OSMANLISPOR FUTBOL KULÜBÜ,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,1,3
Trendyol 1. Lig,27.06.2020 20:00,EKOL GÖZ MENEMENSPOR,BOLUSPOR,1,1
Trendyol 1. Lig,27.06.2020 20:00,ADANA DEMİRSPOR,GİRESUNSPOR,4,2
Trendyol 1. Lig,28.06.2020 17:30,HATAYSPOR,EKOL HASTANESİ BALIKESİRSPOR,2,0
Trendyol 1. Lig,28.06.2020 20:00,FATİH KARAGÜMRÜK A.Ş.,İSTANBULSPOR A.Ş.,1,0
Trendyol 1. Lig,28.06.2020 20:00,AKHİSARSPOR,CESAR GRUP ÜMRANİYESPOR,1,0
Trendyol 1. Lig,30.06.2020 17:30,KEÇİÖRENGÜCÜ,EKOL GÖZ MENEMENSPOR,2,1
Trendyol 1. Lig,30.06.2020 19:00,ADANASPOR A.Ş.,ALTINORDU,0,0
Trendyol 1. Lig,30.06.2020 20:00,GİRESUNSPOR,BURSASPOR,0,1
Trendyol 1. Lig,01.07.2020 17:30,BOLUSPOR,HATAYSPOR,1,0
Trendyol 1. Lig,01.07.2020 20:00,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,ADANA DEMİRSPOR,1,2
Trendyol 1. Lig,01.07.2020 20:00,ALTAY,OSMANLISPOR FUTBOL KULÜBÜ,3,0
Trendyol 1. Lig,02.07.2020 17:30,CESAR GRUP ÜMRANİYESPOR,ESKİŞEHİRSPOR,3,0
Trendyol 1. Lig,02.07.2020 20:00,İSTANBULSPOR A.Ş.,AKHİSARSPOR,0,1
Trendyol 1. Lig,02.07.2020 20:00,EKOL HASTANESİ BALIKESİRSPOR,FATİH KARAGÜMRÜK A.Ş.,0,5
Trendyol 1. Lig,04.07.2020 20:00,EKOL GÖZ MENEMENSPOR,ADANASPOR A.Ş.,4,2
Trendyol 1. Lig,04.07.2020 20:00,BURSASPOR,ALTINORDU,1,0
Trendyol 1. Lig,05.07.2020 17:30,HATAYSPOR,KEÇİÖRENGÜCÜ,1,0
Trendyol 1. Lig,05.07.2020 17:30,GİRESUNSPOR,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,0,2
Trendyol 1. Lig,05.07.2020 20:00,ADANA DEMİRSPOR,ALTAY,2,2
Trendyol 1. Lig,05.07.2020 20:00,OSMANLISPOR FUTBOL KULÜBÜ,CESAR GRUP ÜMRANİYESPOR,3,2
Trendyol 1. Lig,06.07.2020 17:30,FATİH KARAGÜMRÜK A.Ş.,BOLUSPOR,3,1
Trendyol 1. Lig,06.07.2020 20:00,ESKİŞEHİRSPOR,İSTANBULSPOR A.Ş.,0,3
Trendyol 1. Lig,06.07.2020 20:00,AKHİSARSPOR,EKOL HASTANESİ BALIKESİRSPOR,3,1
Trendyol 1. Lig,11.07.2020 20:00,EKOL HASTANESİ BALIKESİRSPOR,ESKİŞEHİRSPOR,2,0
Trendyol 1. Lig,12.07.2020 17:30,İSTANBULSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,1,0
Trendyol 1. Lig,12.07.2020 17:30,KEÇİÖRENGÜCÜ,FATİH KARAGÜMRÜK A.Ş.,3,0
Trendyol 1. Lig,12.07.2020 17:30,ALTINORDU,GİRESUNSPOR,3,1
Trendyol 1. Lig,12.07.2020 17:30,BURSASPOR,EKOL GÖZ MENEMENSPOR,2,2
Trendyol 1. Lig,12.07.2020 17:30,ALTAY,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,0,1
Trendyol 1. Lig,12.07.2020 17:30,CESAR GRUP ÜMRANİYESPOR,ADANA DEMİRSPOR,2,3
Trendyol 1. Lig,12.07.2020 17:30,BOLUSPOR,AKHİSARSPOR,0,1
Trendyol 1. Lig,12.07.2020 17:30,ADANASPOR A.Ş.,HATAYSPOR,1,2
Trendyol 1. Lig,17.07.2020 20:00,EKOL GÖZ MENEMENSPOR,ALTINORDU,1,1
Trendyol 1. Lig,18.07.2020 17:30,GİRESUNSPOR,ALTAY,1,2
Trendyol 1. Lig,18.07.2020 17:30,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,CESAR GRUP ÜMRANİYESPOR,4,1
Trendyol 1. Lig,18.07.2020 17:30,HATAYSPOR,BURSASPOR,3,1
Trendyol 1. Lig,18.07.2020 17:30,FATİH KARAGÜMRÜK A.Ş.,ADANASPOR A.Ş.,3,0
Trendyol 1. Lig,18.07.2020 17:30,AKHİSARSPOR,KEÇİÖRENGÜCÜ,3,4
Trendyol 1. Lig,18.07.2020 17:30,ADANA DEMİRSPOR,İSTANBULSPOR A.Ş.,3,0
Trendyol 1. Lig,19.07.2020 17:30,ESKİŞEHİRSPOR,BOLUSPOR,0,3
Trendyol 1. Lig,19.07.2020 17:30,OSMANLISPOR FUTBOL KULÜBÜ,EKOL HASTANESİ BALIKESİRSPOR,4,3
Trendyol 1. Lig,11.09.2020 19:00,MENEMEN SPOR,ALTINORDU,0,2
Trendyol 1. Lig,12.09.2020 16:30,ÜMRANİYESPOR,ROYAL HASTANESİ BANDIRMASPOR,2,1
Trendyol 1. Lig,12.09.2020 16:30,BEYPİLİÇ BOLUSPOR,ANKARA KEÇİÖRENGÜCÜ,0,1
Trendyol 1. Lig,12.09.2020 19:00,ANKARASPOR,ESKİŞEHİRSPOR,1,0
Trendyol 1. Lig,13.09.2020 16:30,BURSASPOR,ADANA DEMİRSPOR,1,3
Trendyol 1. Lig,13.09.2020 19:00,ADANASPOR A.Ş.,İSTANBULSPOR A.Ş.,1,0
Trendyol 1. Lig,13.09.2020 19:00,ALTAY,YILPORT SAMSUNSPOR,0,0
Trendyol 1. Lig,14.09.2020 19:00,BALIKESİRSPOR,GİRESUNSPOR,3,1
Trendyol 1. Lig,14.09.2020 19:00,AKHİSARSPOR,TUZLASPOR A.Ş.,0,0
Trendyol 1. Lig,18.09.2020 19:00,ESKİŞEHİRSPOR,ADANASPOR A.Ş.,0,0
Trendyol 1. Lig,19.09.2020 14:00,ROYAL HASTANESİ BANDIRMASPOR,AKHİSARSPOR,1,0
Trendyol 1. Lig,19.09.2020 14:00,TUZLASPOR A.Ş.,BALIKESİRSPOR,1,0
Trendyol 1. Lig,19.09.2020 19:00,ALTINORDU,BURSASPOR,0,2
Trendyol 1. Lig,20.09.2020 14:00,ANKARA KEÇİÖRENGÜCÜ,ANKARASPOR,2,0
Trendyol 1. Lig,20.09.2020 16:30,İSTANBULSPOR A.Ş.,ALTAY,2,1
Trendyol 1. Lig,20.09.2020 19:00,GİRESUNSPOR,MENEMEN SPOR,1,1
Trendyol 1. Lig,21.09.2020 19:00,ADANA DEMİRSPOR,BEYPİLİÇ BOLUSPOR,1,1
Trendyol 1. Lig,21.09.2020 19:00,YILPORT SAMSUNSPOR,ÜMRANİYESPOR,3,0
Trendyol 1. Lig,25.09.2020 19:00,ADANASPOR A.Ş.,ANKARA KEÇİÖRENGÜCÜ,0,0
Trendyol 1. Lig,26.09.2020 14:00,ÜMRANİYESPOR,İSTANBULSPOR A.Ş.,1,3
Trendyol 1. Lig,26.09.2020 19:00,AKHİSARSPOR,BALIKESİRSPOR,2,0
Trendyol 1. Lig,26.09.2020 19:00,BURSASPOR,GİRESUNSPOR,1,2
Trendyol 1. Lig,27.09.2020 14:00,ROYAL HASTANESİ BANDIRMASPOR,YILPORT SAMSUNSPOR,2,2
Trendyol 1. Lig,27.09.2020 16:30,ANKARASPOR,ADANA DEMİRSPOR,1,3
Trendyol 1. Lig,27.09.2020 19:00,ALTAY,ESKİŞEHİRSPOR,6,0
Trendyol 1. Lig,28.09.2020 19:00,BEYPİLİÇ BOLUSPOR,ALTINORDU,1,2
Trendyol 1. Lig,28.09.2020 19:00,MENEMEN SPOR,TUZLASPOR A.Ş.,2,5
Trendyol 1. Lig,02.10.2020 19:00,İSTANBULSPOR A.Ş.,ROYAL HASTANESİ BANDIRMASPOR,2,1
Trendyol 1. Lig,03.10.2020 14:00,ANKARA KEÇİÖRENGÜCÜ,ALTAY,0,1
Trendyol 1. Lig,03.10.2020 14:00,TUZLASPOR A.Ş.,BURSASPOR,3,3
Trendyol 1. Lig,03.10.2020 16:30,GİRESUNSPOR,BEYPİLİÇ BOLUSPOR,2,1
Trendyol 1. Lig,03.10.2020 19:00,ALTINORDU,ANKARASPOR,2,0
Trendyol 1. Lig,04.10.2020 14:00,ESKİŞEHİRSPOR,ÜMRANİYESPOR,1,1
Trendyol 1. Lig,04.10.2020 16:30,BALIKESİRSPOR,MENEMEN SPOR,2,1
Trendyol 1. Lig,04.10.2020 16:30,YILPORT SAMSUNSPOR,AKHİSARSPOR,1,0
Trendyol 1. Lig,04.10.2020 19:00,ADANA DEMİRSPOR,ADANASPOR A.Ş.,0,0
Trendyol 1. Lig,17.10.2020 13:30,ÜMRANİYESPOR,ANKARA KEÇİÖRENGÜCÜ,1,2
Trendyol 1. Lig,17.10.2020 13:30,YILPORT SAMSUNSPOR,İSTANBULSPOR A.Ş.,0,3
Trendyol 1. Lig,17.10.2020 13:30,ROYAL HASTANESİ BANDIRMASPOR,ESKİŞEHİRSPOR,1,1
Trendyol 1. Lig,17.10.2020 16:00,ADANASPOR A.Ş.,ALTINORDU,5,2
Trendyol 1. Lig,17.10.2020 19:00,ALTAY,ADANA DEMİRSPOR,1,0
Trendyol 1. Lig,18.10.2020 13:30,ANKARASPOR,GİRESUNSPOR,1,1
Trendyol 1. Lig,18.10.2020 16:00,BEYPİLİÇ BOLUSPOR,TUZLASPOR A.Ş.,1,2
Trendyol 1. Lig,18.10.2020 19:00,BURSASPOR,BALIKESİRSPOR,3,1
Trendyol 1. Lig,19.10.2020 19:00,AKHİSARSPOR,MENEMEN SPOR,0,0
Trendyol 1. Lig,20.10.2020 13:30,ANKARA KEÇİÖRENGÜCÜ,ROYAL HASTANESİ BANDIRMASPOR,1,0
Trendyol 1. Lig,20.10.2020 19:00,ESKİŞEHİRSPOR,YILPORT SAMSUNSPOR,0,1
Trendyol 1. Lig,21.10.2020 13:30,GİRESUNSPOR,ADANASPOR A.Ş.,4,3
Trendyol 1. Lig,21.10.2020 16:00,ADANA DEMİRSPOR,ÜMRANİYESPOR,4,2
Trendyol 1. Lig,21.10.2020 19:00,ALTINORDU,ALTAY,2,1
Trendyol 1. Lig,21.10.2020 19:00,BALIKESİRSPOR,BEYPİLİÇ BOLUSPOR,0,0
Trendyol 1. Lig,22.10.2020 13:30,TUZLASPOR A.Ş.,ANKARASPOR,2,0
Trendyol 1. Lig,22.10.2020 16:00,İSTANBULSPOR A.Ş.,AKHİSARSPOR,2,2
Trendyol 1. Lig,22.10.2020 19:00,MENEMEN SPOR,BURSASPOR,2,1
Trendyol 1. Lig,24.10.2020 13:30,ÜMRANİYESPOR,ALTINORDU,1,1
Trendyol 1. Lig,24.10.2020 19:00,YILPORT SAMSUNSPOR,ANKARA KEÇİÖRENGÜCÜ,4,2
Trendyol 1. Lig,25.10.2020 13:30,ANKARASPOR,BALIKESİRSPOR,1,2
Trendyol 1. Lig,25.10.2020 13:30,ROYAL HASTANESİ BANDIRMASPOR,ADANA DEMİRSPOR,0,3
Trendyol 1. Lig,25.10.2020 16:00,İSTANBULSPOR A.Ş.,ESKİŞEHİRSPOR,3,0
Trendyol 1. Lig,25.10.2020 16:00,ADANASPOR A.Ş.,TUZLASPOR A.Ş.,1,3
Trendyol 1. Lig,26.10.2020 19:00,BEYPİLİÇ BOLUSPOR,MENEMEN SPOR,0,0
Trendyol 1. Lig,26.10.2020 19:00,AKHİSARSPOR,BURSASPOR,2,1
Trendyol 1. Lig,02.12.2020 13:30,ALTAY,GİRESUNSPOR,1,1
Trendyol 1. Lig,30.10.2020 19:00,BALIKESİRSPOR,ADANASPOR A.Ş.,0,3
Trendyol 1. Lig,31.10.2020 13:30,GİRESUNSPOR,ÜMRANİYESPOR,0,1
Trendyol 1. Lig,31.10.2020 16:00,BURSASPOR,BEYPİLİÇ BOLUSPOR,4,2
Trendyol 1. Lig,01.11.2020 13:30,ANKARA KEÇİÖRENGÜCÜ,İSTANBULSPOR A.Ş.,1,1
Trendyol 1. Lig,01.11.2020 16:00,ESKİŞEHİRSPOR,AKHİSARSPOR,0,1
Trendyol 1. Lig,01.11.2020 19:00,ADANA DEMİRSPOR,YILPORT SAMSUNSPOR,1,1
Trendyol 1. Lig,17.11.2020 13:30,ALTINORDU,ROYAL HASTANESİ BANDIRMASPOR,2,0
Trendyol 1. Lig,01.12.2020 13:30,MENEMEN SPOR,ANKARASPOR,2,1
Trendyol 1. Lig,30.12.2020 13:30,TUZLASPOR A.Ş.,ALTAY,0,1
Trendyol 1. Lig,06.11.2020 19:00,ALTAY,BALIKESİRSPOR,1,3
Trendyol 1. Lig,07.11.2020 13:30,ROYAL HASTANESİ BANDIRMASPOR,GİRESUNSPOR,0,1
Trendyol 1. Lig,07.11.2020 13:30,ÜMRANİYESPOR,TUZLASPOR A.Ş.,1,1
Trendyol 1. Lig,07.11.2020 19:00,ANKARASPOR,BURSASPOR,1,1
Trendyol 1. Lig,08.11.2020 13:30,ESKİŞEHİRSPOR,ANKARA KEÇİÖRENGÜCÜ,2,2
Trendyol 1. Lig,08.11.2020 16:00,YILPORT SAMSUNSPOR,ALTINORDU,1,1
Trendyol 1. Lig,08.11.2020 16:00,AKHİSARSPOR,BEYPİLİÇ BOLUSPOR,2,2
Trendyol 1. Lig,23.12.2020 16:00,ADANASPOR A.Ş.,MENEMEN SPOR,3,0
Trendyol 1. Lig,30.12.2020 19:00,İSTANBULSPOR A.Ş.,ADANA DEMİRSPOR,3,1
Trendyol 1. Lig,21.11.2020 13:30,ALTINORDU,İSTANBULSPOR A.Ş.,1,0
Trendyol 1. Lig,21.11.2020 13:30,BEYPİLİÇ BOLUSPOR,ANKARASPOR,2,0
Trendyol 1. Lig,21.11.2020 16:00,BURSASPOR,ADANASPOR A.Ş.,1,0
Trendyol 1. Lig,21.11.2020 19:00,GİRESUNSPOR,YILPORT SAMSUNSPOR,0,0
Trendyol 1. Lig,22.11.2020 13:30,ANKARA KEÇİÖRENGÜCÜ,AKHİSARSPOR,6,0
Trendyol 1. Lig,22.11.2020 16:00,TUZLASPOR A.Ş.,ROYAL HASTANESİ BANDIRMASPOR,0,6
Trendyol 1. Lig,22.11.2020 19:00,ADANA DEMİRSPOR,ESKİŞEHİRSPOR,4,1
Trendyol 1. Lig,23.11.2020 19:00,MENEMEN SPOR,ALTAY,1,2
Trendyol 1. Lig,23.11.2020 19:00,AYDENİZ ET BALIKESİRSPOR,BEREKET SİGORTA ÜMRANİYESPOR,1,1
Trendyol 1. Lig,28.11.2020 13:30,BEREKET SİGORTA ÜMRANİYESPOR,MENEMEN SPOR,0,2
Trendyol 1. Lig,28.11.2020 16:00,İSTANBULSPOR A.Ş.,GİRESUNSPOR,1,1
Trendyol 1. Lig,28.11.2020 16:00,AKHİSARSPOR,ANKARASPOR,0,1
Trendyol 1. Lig,28.11.2020 19:00,ALTAY,BURSASPOR,3,1
Trendyol 1. Lig,29.11.2020 13:30,ANKARA KEÇİÖRENGÜCÜ,ADANA DEMİRSPOR,1,0
Trendyol 1. Lig,29.11.2020 13:30,ROYAL HASTANESİ BANDIRMASPOR,AYDENİZ ET BALIKESİRSPOR,1,0
Trendyol 1. Lig,29.11.2020 16:00,ESKİŞEHİRSPOR,ALTINORDU,0,2
Trendyol 1. Lig,29.11.2020 19:00,YILPORT SAMSUNSPOR,TUZLASPOR A.Ş.,2,0
Trendyol 1. Lig,30.12.2020 16:00,ADANASPOR A.Ş.,BEYPİLİÇ BOLUSPOR,2,3
Trendyol 1. Lig,04.12.2020 16:00,TUZLASPOR A.Ş.,İSTANBULSPOR A.Ş.,2,0
Trendyol 1. Lig,04.12.2020 19:00,BURSASPOR,BEREKET SİGORTA ÜMRANİYESPOR,1,3
Trendyol 1. Lig,05.12.2020 13:30,GİRESUNSPOR,ESKİŞEHİRSPOR,2,0
Trendyol 1. Lig,05.12.2020 16:00,BEYPİLİÇ BOLUSPOR,ALTAY,1,0
Trendyol 1. Lig,05.12.2020 16:00,MENEMEN SPOR,ROYAL HASTANESİ BANDIRMASPOR,1,1
Trendyol 1. Lig,06.12.2020 16:00,ALTINORDU,ANKARA KEÇİÖRENGÜCÜ,0,2
Trendyol 1. Lig,06.12.2020 19:00,ADANA DEMİRSPOR,AKHİSARSPOR,2,0
Trendyol 1. Lig,15.12.2020 19:00,AYDENİZ ET BALIKESİRSPOR,YILPORT SAMSUNSPOR,1,3
Trendyol 1. Lig,07.01.2021 16:00,ANKARASPOR,ADANASPOR A.Ş.,0,2
Trendyol 1. Lig,08.12.2020 13:30,ROYAL HASTANESİ BANDIRMASPOR,BURSASPOR,1,2
Trendyol 1. Lig,08.12.2020 16:00,ESKİŞEHİRSPOR,TUZLASPOR A.Ş.,0,2
Trendyol 1. Lig,08.12.2020 19:00,YILPORT SAMSUNSPOR,MENEMEN SPOR,1,1
Trendyol 1. Lig,09.12.2020 13:30,ANKARA KEÇİÖRENGÜCÜ,GİRESUNSPOR,0,1
Trendyol 1. Lig,09.12.2020 16:00,ADANA DEMİRSPOR,ALTINORDU,1,1
Trendyol 1. Lig,09.12.2020 19:00,ALTAY,ANKARASPOR,3,0
Trendyol 1. Lig,10.12.2020 13:30,BEREKET SİGORTA ÜMRANİYESPOR,BEYPİLİÇ BOLUSPOR,0,2
Trendyol 1. Lig,07.01.2021 19:00,İSTANBULSPOR A.Ş.,AYDENİZ ET BALIKESİRSPOR,5,0
Trendyol 1. Lig,11.01.2021 19:00,AKHİSARSPOR,ADANASPOR A.Ş.,0,1
Trendyol 1. Lig,12.12.2020 16:00,AYDENİZ ET BALIKESİRSPOR,ESKİŞEHİRSPOR,2,2
Trendyol 1. Lig,12.12.2020 19:00,BURSASPOR,YILPORT SAMSUNSPOR,3,0
Trendyol 1. Lig,13.12.2020 13:30,ALTINORDU,AKHİSARSPOR,3,2
Trendyol 1. Lig,13.12.2020 13:30,BEYPİLİÇ BOLUSPOR,ROYAL HASTANESİ BANDIRMASPOR,0,1
Trendyol 1. Lig,13.12.2020 16:00,ADANASPOR A.Ş.,ALTAY,1,4
Trendyol 1. Lig,13.12.2020 16:00,TUZLASPOR A.Ş.,ANKARA KEÇİÖRENGÜCÜ,1,0
Trendyol 1. Lig,13.12.2020 19:00,GİRESUNSPOR,ADANA DEMİRSPOR,2,0
Trendyol 1. Lig,14.12.2020 16:00,MENEMEN SPOR,İSTANBULSPOR A.Ş.,1,2
Trendyol 1. Lig,14.12.2020 19:00,ANKARASPOR,BEREKET SİGORTA ÜMRANİYESPOR,0,0
Trendyol 1. Lig,19.12.2020 13:30,ANKARA KEÇİÖRENGÜCÜ,AYDENİZ ET BALIKESİRSPOR,2,1
Trendyol 1. Lig,19.12.2020 13:30,ROYAL HASTANESİ BANDIRMASPOR,ANKARASPOR,2,1
Trendyol 1. Lig,19.12.2020 16:00,ESKİŞEHİRSPOR,MENEMEN SPOR,2,2
Trendyol 1. Lig,19.12.2020 19:00,ALTAY,AKHİSARSPOR,2,1
Trendyol 1. Lig,20.12.2020 13:30,BEREKET SİGORTA ÜMRANİYESPOR,ADANASPOR A.Ş.,1,0
Trendyol 1. Lig,20.12.2020 19:00,İSTANBULSPOR A.Ş.,BURSASPOR,3,3
Trendyol 1. Lig,21.12.2020 16:00,YILPORT SAMSUNSPOR,BEYPİLİÇ BOLUSPOR,1,0
Trendyol 1. Lig,21.12.2020 18:00,ADANA DEMİRSPOR,TUZLASPOR A.Ş.,3,1
Trendyol 1. Lig,21.12.2020 19:00,GİRESUNSPOR,ALTINORDU,2,0
Trendyol 1. Lig,25.12.2020 19:00,ALTAY,BEREKET SİGORTA ÜMRANİYESPOR,3,1
Trendyol 1. Lig,26.12.2020 13:30,TUZLASPOR A.Ş.,ALTINORDU,4,1
Trendyol 1. Lig,26.12.2020 13:30,BEYPİLİÇ BOLUSPOR,İSTANBULSPOR A.Ş.,0,2
Trendyol 1. Lig,26.12.2020 19:00,AYDENİZ ET BALIKESİRSPOR,ADANA DEMİRSPOR,0,1
Trendyol 1. Lig,27.12.2020 13:30,MENEMEN SPOR,ANKARA KEÇİÖRENGÜCÜ,0,0
Trendyol 1. Lig,27.12.2020 16:00,AKHİSARSPOR,GİRESUNSPOR,0,1
Trendyol 1. Lig,27.12.2020 16:00,ADANASPOR A.Ş.,ROYAL HASTANESİ BANDIRMASPOR,1,2
Trendyol 1. Lig,27.12.2020 19:00,ANKARASPOR,YILPORT SAMSUNSPOR,1,2
Trendyol 1. Lig,28.12.2020 19:00,BURSASPOR,ESKİŞEHİRSPOR,2,1
Trendyol 1. Lig,02.01.2021 13:30,BEREKET SİGORTA ÜMRANİYESPOR,AKHİSARSPOR,2,1
Trendyol 1. Lig,02.01.2021 13:30,ANKARA KEÇİÖRENGÜCÜ,BURSASPOR,0,1
Trendyol 1. Lig,02.01.2021 19:00,ALTINORDU,AYDENİZ ET BALIKESİRSPOR,0,0
Trendyol 1. Lig,03.01.2021 13:30,ROYAL HASTANESİ BANDIRMASPOR,ALTAY,2,0
Trendyol 1. Lig,03.01.2021 16:00,İSTANBULSPOR A.Ş.,ANKARASPOR,5,3
Trendyol 1. Lig,03.01.2021 16:00,GİRESUNSPOR,TUZLASPOR A.Ş.,3,0
Trendyol 1. Lig,03.01.2021 19:00,YILPORT SAMSUNSPOR,ADANASPOR A.Ş.,2,1
Trendyol 1. Lig,04.01.2021 16:00,ESKİŞEHİRSPOR,BEYPİLİÇ BOLUSPOR,0,2
Trendyol 1. Lig,04.01.2021 19:00,ADANA DEMİRSPOR,MENEMEN SPOR,3,0
Trendyol 1. Lig,23.01.2021 13:30,ROYAL HASTANESİ BANDIRMASPOR,BEREKET SİGORTA ÜMRANİYESPOR,1,0
Trendyol 1. Lig,23.01.2021 16:00,ESKİŞEHİRSPOR,ANKARASPOR,0,0
Trendyol 1. Lig,23.01.2021 19:00,ADANA DEMİRSPOR,BURSASPOR,1,2
Trendyol 1. Lig,24.01.2021 13:30,ANKARA KEÇİÖRENGÜCÜ,BEYPİLİÇ BOLUSPOR,2,0
Trendyol 1. Lig,24.01.2021 13:30,TUZLASPOR A.Ş.,AKHİSARSPOR,0,3
