League Name,Date,Home Team,Away Team,Home Score,Away Score
Trendyol Süper Lig,07.04.2012 19:00,ESKİŞEHİRSPOR,MERSİN İDMAN YURDU,2,0
Trendyol Süper Lig,08.04.2012 15:30,ORDUSPOR,TRABZONSPOR A.Ş.,0,0
Trendyol Süper Lig,08.04.2012 19:00,MANİSASPOR,GALATASARAY A.Ş.,0,4
Trendyol Süper Lig,17.08.2012 21:00,ESKİŞEHİRSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR,0,1
Trendyol Süper Lig,18.08.2012 17:00,KARDEMİR D.Ç. KARABÜKSPOR,TRABZONSPOR A.Ş.,1,1
Trendyol Süper Lig,18.08.2012 21:45,GAZİANTEPSPOR,SİVASSPOR,0,1
Trendyol Süper Lig,18.08.2012 21:45,SANİCA BORU ELAZIĞSPOR,FENERBAHÇE A.Ş.,1,1
Trendyol Süper Lig,19.08.2012 20:00,İSTANBUL BBSK,BEŞİKTAŞ A.Ş.,1,1
Trendyol Süper Lig,19.08.2012 20:00,KAYSERİSPOR,BURSASPOR,0,1
Trendyol Süper Lig,19.08.2012 21:45,MERSİN İDMANYURDU,ORDUSPOR,0,0
Trendyol Süper Lig,20.08.2012 19:30,GENÇLERBİRLİĞİ,MEDİCAL PARK ANTALYASPOR,3,1
Trendyol Süper Lig,20.08.2012 21:00,GALATASARAY A.Ş.,KASIMPAŞA A.Ş.,2,1
Trendyol Süper Lig,24.08.2012 21:00,KASIMPAŞA A.Ş.,KARDEMİR D.Ç. KARABÜKSPOR,2,1
Trendyol Süper Lig,25.08.2012 19:00,SİVASSPOR,MERSİN İDMANYURDU,3,3
Trendyol Süper Lig,25.08.2012 20:00,ORDUSPOR,ESKİŞEHİRSPOR,2,0
Trendyol Süper Lig,25.08.2012 21:45,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GENÇLERBİRLİĞİ,0,0
Trendyol Süper Lig,25.08.2012 21:45,FENERBAHÇE A.Ş.,GAZİANTEPSPOR,3,0
Trendyol Süper Lig,26.08.2012 19:00,BURSASPOR,İSTANBUL BBSK,0,1
Trendyol Süper Lig,26.08.2012 20:00,TRABZONSPOR A.Ş.,SANİCA BORU ELAZIĞSPOR,2,0
Trendyol Süper Lig,26.08.2012 21:45,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,3,3
Trendyol Süper Lig,27.08.2012 21:00,MEDİCAL PARK ANTALYASPOR,KAYSERİSPOR,3,0
Trendyol Süper Lig,31.08.2012 19:00,GENÇLERBİRLİĞİ,ORDUSPOR,1,1
Trendyol Süper Lig,31.08.2012 21:15,MERSİN İDMANYURDU,ESKİŞEHİRSPOR,1,3
Trendyol Süper Lig,01.09.2012 18:00,İSTANBUL BBSK,MEDİCAL PARK ANTALYASPOR,0,1
Trendyol Süper Lig,01.09.2012 19:00,KAYSERİSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR,1,1
Trendyol Süper Lig,01.09.2012 20:30,KARDEMİR D.Ç. KARABÜKSPOR,BEŞİKTAŞ A.Ş.,0,3
Trendyol Süper Lig,01.09.2012 21:15,SANİCA BORU ELAZIĞSPOR,KASIMPAŞA A.Ş.,0,3
Trendyol Süper Lig,02.09.2012 18:00,SİVASSPOR,FENERBAHÇE A.Ş.,0,0
Trendyol Süper Lig,02.09.2012 20:30,GALATASARAY A.Ş.,BURSASPOR,3,2
Trendyol Süper Lig,02.09.2012 21:00,GAZİANTEPSPOR,TRABZONSPOR A.Ş.,1,0
Trendyol Süper Lig,15.09.2012 18:00,KASIMPAŞA A.Ş.,GAZİANTEPSPOR,3,0
Trendyol Süper Lig,15.09.2012 20:30,BURSASPOR,KARDEMİR D.Ç. KARABÜKSPOR,4,1
Trendyol Süper Lig,15.09.2012 20:30,MEDİCAL PARK ANTALYASPOR,GALATASARAY A.Ş.,0,4
Trendyol Süper Lig,16.09.2012 18:00,ESKİŞEHİRSPOR,GENÇLERBİRLİĞİ,4,2
Trendyol Süper Lig,16.09.2012 18:00,TRABZONSPOR A.Ş.,SİVASSPOR,1,0
Trendyol Süper Lig,16.09.2012 20:30,FENERBAHÇE A.Ş.,MERSİN İDMANYURDU,2,1
Trendyol Süper Lig,16.09.2012 20:30,AKHİSAR BELEDİYE GENÇLİK VE SPOR,İSTANBUL BBSK,0,4
Trendyol Süper Lig,17.09.2012 20:00,BEŞİKTAŞ A.Ş.,SANİCA BORU ELAZIĞSPOR,3,0
Trendyol Süper Lig,17.09.2012 20:00,ORDUSPOR,KAYSERİSPOR,3,2
Trendyol Süper Lig,21.09.2012 20:00,KARDEMİR D.Ç. KARABÜKSPOR,MEDİCAL PARK ANTALYASPOR,1,0
Trendyol Süper Lig,22.09.2012 17:00,İSTANBUL BBSK,ORDUSPOR,1,1
Trendyol Süper Lig,22.09.2012 17:00,KAYSERİSPOR,ESKİŞEHİRSPOR,3,2
Trendyol Süper Lig,22.09.2012 20:00,GAZİANTEPSPOR,BEŞİKTAŞ A.Ş.,3,2
Trendyol Süper Lig,22.09.2012 20:00,MERSİN İDMANYURDU,GENÇLERBİRLİĞİ,1,1
Trendyol Süper Lig,23.09.2012 17:00,SİVASSPOR,KASIMPAŞA A.Ş.,1,0
Trendyol Süper Lig,23.09.2012 17:00,SANİCA BORU ELAZIĞSPOR,BURSASPOR,1,1
Trendyol Süper Lig,23.09.2012 20:00,GALATASARAY A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR,3,0
Trendyol Süper Lig,24.09.2012 20:00,FENERBAHÇE A.Ş.,TRABZONSPOR A.Ş.,0,0
Trendyol Süper Lig,28.09.2012 20:00,ORDUSPOR,GALATASARAY A.Ş.,2,0
Trendyol Süper Lig,29.09.2012 17:00,BURSASPOR,GAZİANTEPSPOR,1,1
Trendyol Süper Lig,29.09.2012 19:00,KASIMPAŞA A.Ş.,FENERBAHÇE A.Ş.,2,0
Trendyol Süper Lig,29.09.2012 19:00,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KARDEMİR D.Ç. KARABÜKSPOR,1,3
Trendyol Süper Lig,30.09.2012 16:00,ESKİŞEHİRSPOR,İSTANBUL BBSK,1,0
Trendyol Süper Lig,30.09.2012 19:00,TRABZONSPOR A.Ş.,MERSİN İDMANYURDU,1,1
Trendyol Süper Lig,30.09.2012 19:00,MEDİCAL PARK ANTALYASPOR,SANİCA BORU ELAZIĞSPOR,4,0
Trendyol Süper Lig,30.09.2012 20:00,GENÇLERBİRLİĞİ,KAYSERİSPOR,4,0
Trendyol Süper Lig,01.10.2012 20:00,BEŞİKTAŞ A.Ş.,SİVASSPOR,0,1
Trendyol Süper Lig,05.10.2012 20:00,GAZİANTEPSPOR,MEDİCAL PARK ANTALYASPOR,0,1
Trendyol Süper Lig,05.10.2012 20:00,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,1,0
Trendyol Süper Lig,05.10.2012 20:00,KARDEMİR D.Ç. KARABÜKSPOR,ORDUSPOR,1,1
Trendyol Süper Lig,06.10.2012 16:00,İSTANBUL BBSK,GENÇLERBİRLİĞİ,0,2
Trendyol Süper Lig,06.10.2012 19:00,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,1,1
Trendyol Süper Lig,06.10.2012 19:00,SANİCA BORU ELAZIĞSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR,0,0
Trendyol Süper Lig,07.10.2012 16:00,SİVASSPOR,BURSASPOR,2,2
Trendyol Süper Lig,07.10.2012 19:00,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş.,3,0
Trendyol Süper Lig,07.10.2012 19:00,MERSİN İDMANYURDU,KAYSERİSPOR,1,2
Trendyol Süper Lig,19.10.2012 20:00,GENÇLERBİRLİĞİ,GALATASARAY A.Ş.,3,3
Trendyol Süper Lig,20.10.2012 16:00,ORDUSPOR,SANİCA BORU ELAZIĞSPOR,2,2
Trendyol Süper Lig,20.10.2012 19:00,BURSASPOR,FENERBAHÇE A.Ş.,1,1
Trendyol Süper Lig,20.10.2012 20:00,MEDİCAL PARK ANTALYASPOR,SİVASSPOR,4,2
Trendyol Süper Lig,21.10.2012 16:00,ESKİŞEHİRSPOR,KARDEMİR D.Ç. KARABÜKSPOR,5,2
Trendyol Süper Lig,21.10.2012 16:00,KASIMPAŞA A.Ş.,MERSİN İDMANYURDU,2,2
Trendyol Süper Lig,21.10.2012 19:00,BEŞİKTAŞ A.Ş.,TRABZONSPOR A.Ş.,1,1
Trendyol Süper Lig,21.10.2012 19:00,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GAZİANTEPSPOR,0,0
Trendyol Süper Lig,22.10.2012 20:00,KAYSERİSPOR,İSTANBUL BBSK,0,1
Trendyol Süper Lig,26.10.2012 20:00,KASIMPAŞA A.Ş.,BEŞİKTAŞ A.Ş.,1,3
Trendyol Süper Lig,26.10.2012 20:00,SANİCA BORU ELAZIĞSPOR,ESKİŞEHİRSPOR,1,1
Trendyol Süper Lig,27.10.2012 16:00,MERSİN İDMANYURDU,İSTANBUL BBSK,2,0
Trendyol Süper Lig,27.10.2012 19:00,SİVASSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR,1,2
Trendyol Süper Lig,27.10.2012 19:00,GALATASARAY A.Ş.,KAYSERİSPOR,3,0
Trendyol Süper Lig,28.10.2012 16:00,KARDEMİR D.Ç. KARABÜKSPOR,GENÇLERBİRLİĞİ,0,0
Trendyol Süper Lig,28.10.2012 19:00,GAZİANTEPSPOR,ORDUSPOR,3,0
Trendyol Süper Lig,28.10.2012 19:00,TRABZONSPOR A.Ş.,BURSASPOR,0,1
Trendyol Süper Lig,29.10.2012 20:00,FENERBAHÇE A.Ş.,MEDİCAL PARK ANTALYASPOR,1,3
Trendyol Süper Lig,02.11.2012 20:00,İSTANBUL BBSK,GALATASARAY A.Ş.,1,3
Trendyol Süper Lig,03.11.2012 16:00,KAYSERİSPOR,KARDEMİR D.Ç. KARABÜKSPOR,3,0
Trendyol Süper Lig,03.11.2012 19:00,AKHİSAR BELEDİYE GENÇLİK VE SPOR,FENERBAHÇE A.Ş.,1,2
Trendyol Süper Lig,03.11.2012 19:00,ESKİŞEHİRSPOR,GAZİANTEPSPOR,4,0
Trendyol Süper Lig,04.11.2012 16:00,GENÇLERBİRLİĞİ,SANİCA BORU ELAZIĞSPOR,1,2
Trendyol Süper Lig,04.11.2012 19:00,ORDUSPOR,SİVASSPOR,2,0
Trendyol Süper Lig,04.11.2012 19:00,BEŞİKTAŞ A.Ş.,MERSİN İDMANYURDU,3,0
Trendyol Süper Lig,05.11.2012 20:00,MEDİCAL PARK ANTALYASPOR,TRABZONSPOR A.Ş.,2,1
Trendyol Süper Lig,05.11.2012 20:00,BURSASPOR,KASIMPAŞA A.Ş.,1,2
Trendyol Süper Lig,09.11.2012 20:00,BEŞİKTAŞ A.Ş.,BURSASPOR,3,3
Trendyol Süper Lig,09.11.2012 20:06,SİVASSPOR,ESKİŞEHİRSPOR,1,0
Trendyol Süper Lig,10.11.2012 16:00,KASIMPAŞA A.Ş.,MEDİCAL PARK ANTALYASPOR,1,1
Trendyol Süper Lig,10.11.2012 19:00,TRABZONSPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR,3,1
Trendyol Süper Lig,10.11.2012 19:00,KARDEMİR D.Ç. KARABÜKSPOR,İSTANBUL BBSK,3,1
Trendyol Süper Lig,11.11.2012 14:00,GAZİANTEPSPOR,GENÇLERBİRLİĞİ,2,3
Trendyol Süper Lig,11.11.2012 17:00,MERSİN İDMANYURDU,GALATASARAY A.Ş.,1,1
Trendyol Süper Lig,11.11.2012 19:00,SANİCA BORU ELAZIĞSPOR,KAYSERİSPOR,0,4
Trendyol Süper Lig,11.11.2012 20:00,FENERBAHÇE A.Ş.,ORDUSPOR,2,1
Trendyol Süper Lig,16.11.2012 20:00,GALATASARAY A.Ş.,KARDEMİR D.Ç. KARABÜKSPOR,1,3
Trendyol Süper Lig,17.11.2012 14:00,İSTANBUL BBSK,SANİCA BORU ELAZIĞSPOR,1,1
Trendyol Süper Lig,17.11.2012 19:00,GENÇLERBİRLİĞİ,SİVASSPOR,1,1
Trendyol Süper Lig,17.11.2012 19:00,ESKİŞEHİRSPOR,FENERBAHÇE A.Ş.,1,1
Trendyol Süper Lig,18.11.2012 16:00,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KASIMPAŞA A.Ş.,0,2
Trendyol Süper Lig,18.11.2012 16:00,KAYSERİSPOR,GAZİANTEPSPOR,1,1
Trendyol Süper Lig,18.11.2012 19:00,MEDİCAL PARK ANTALYASPOR,BEŞİKTAŞ A.Ş.,3,5
Trendyol Süper Lig,18.11.2012 19:00,BURSASPOR,MERSİN İDMANYURDU,3,0
Trendyol Süper Lig,19.11.2012 20:00,ORDUSPOR,TRABZONSPOR A.Ş.,1,2
Trendyol Süper Lig,23.11.2012 20:00,BEŞİKTAŞ A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR,3,1
Trendyol Süper Lig,23.11.2012 20:00,MERSİN İDMANYURDU,KARDEMİR D.Ç. KARABÜKSPOR,2,1
Trendyol Süper Lig,24.11.2012 16:00,KASIMPAŞA A.Ş.,ORDUSPOR,1,1
Trendyol Süper Lig,24.11.2012 19:00,SANİCA BORU ELAZIĞSPOR,GALATASARAY A.Ş.,0,1
Trendyol Süper Lig,24.11.2012 19:00,BURSASPOR,MEDİCAL PARK ANTALYASPOR,1,1
Trendyol Süper Lig,25.11.2012 16:00,GAZİANTEPSPOR,İSTANBUL BBSK,2,1
Trendyol Süper Lig,25.11.2012 19:00,FENERBAHÇE A.Ş.,GENÇLERBİRLİĞİ,4,1
Trendyol Süper Lig,25.11.2012 19:00,SİVASSPOR,KAYSERİSPOR,4,2
Trendyol Süper Lig,26.11.2012 20:00,TRABZONSPOR A.Ş.,ESKİŞEHİRSPOR,0,3
Trendyol Süper Lig,30.11.2012 20:00,GALATASARAY A.Ş.,GAZİANTEPSPOR,1,1
Trendyol Süper Lig,01.12.2012 16:00,KARDEMİR D.Ç. KARABÜKSPOR,SANİCA BORU ELAZIĞSPOR,0,1
Trendyol Süper Lig,01.12.2012 19:00,AKHİSAR BELEDİYE GENÇLİK VE SPOR,BURSASPOR,2,2
Trendyol Süper Lig,01.12.2012 19:00,ORDUSPOR,BEŞİKTAŞ A.Ş.,1,2
Trendyol Süper Lig,02.12.2012 13:30,İSTANBUL BBSK,SİVASSPOR,2,0
Trendyol Süper Lig,02.12.2012 16:00,MEDİCAL PARK ANTALYASPOR,MERSİN İDMANYURDU,1,0
Trendyol Süper Lig,02.12.2012 19:00,KAYSERİSPOR,FENERBAHÇE A.Ş.,1,1
Trendyol Süper Lig,02.12.2012 19:00,ESKİŞEHİRSPOR,KASIMPAŞA A.Ş.,2,2
Trendyol Süper Lig,03.12.2012 20:00,GENÇLERBİRLİĞİ,TRABZONSPOR A.Ş.,0,4
Trendyol Süper Lig,07.12.2012 20:00,BEŞİKTAŞ A.Ş.,ESKİŞEHİRSPOR,2,2
Trendyol Süper Lig,07.12.2012 20:00,SANİCA BORU ELAZIĞSPOR,MERSİN İDMANYURDU,1,0
Trendyol Süper Lig,08.12.2012 14:00,KASIMPAŞA A.Ş.,GENÇLERBİRLİĞİ,2,2
Trendyol Süper Lig,08.12.2012 16:00,GAZİANTEPSPOR,KARDEMİR D.Ç. KARABÜKSPOR,0,2
Trendyol Süper Lig,08.12.2012 19:00,BURSASPOR,ORDUSPOR,1,0
Trendyol Süper Lig,08.12.2012 19:00,SİVASSPOR,GALATASARAY A.Ş.,1,3
Trendyol Süper Lig,09.12.2012 16:00,TRABZONSPOR A.Ş.,KAYSERİSPOR,1,1
Trendyol Süper Lig,09.12.2012 19:00,FENERBAHÇE A.Ş.,İSTANBUL BBSK,2,1
Trendyol Süper Lig,09.01.2013 19:00,AKHİSAR BELEDİYE GENÇLİK VE SPOR,MEDİCAL PARK ANTALYASPOR,1,0
Trendyol Süper Lig,14.12.2012 20:00,ESKİŞEHİRSPOR,BURSASPOR,2,2
Trendyol Süper Lig,15.12.2012 16:00,MERSİN İDMANYURDU,AKHİSAR BELEDİYE GENÇLİK VE SPOR,2,1
Trendyol Süper Lig,15.12.2012 19:00,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş.,1,1
Trendyol Süper Lig,15.12.2012 19:00,SANİCA BORU ELAZIĞSPOR,GAZİANTEPSPOR,0,0
Trendyol Süper Lig,16.12.2012 13:30,KARDEMİR D.Ç. KARABÜKSPOR,SİVASSPOR,1,0
Trendyol Süper Lig,16.12.2012 13:30,İSTANBUL BBSK,TRABZONSPOR A.Ş.,2,1
Trendyol Süper Lig,16.12.2012 16:00,ORDUSPOR,MEDİCAL PARK ANTALYASPOR,1,1
Trendyol Süper Lig,16.12.2012 20:00,GALATASARAY A.Ş.,FENERBAHÇE A.Ş.,2,1
Trendyol Süper Lig,17.12.2012 20:00,KAYSERİSPOR,KASIMPAŞA A.Ş.,1,0
Trendyol Süper Lig,21.12.2012 20:00,BEŞİKTAŞ A.Ş.,KAYSERİSPOR,3,1
Trendyol Süper Lig,21.12.2012 20:00,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ORDUSPOR,0,0
Trendyol Süper Lig,22.12.2012 15:00,KASIMPAŞA A.Ş.,İSTANBUL BBSK,0,2
Trendyol Süper Lig,22.12.2012 19:00,FENERBAHÇE A.Ş.,KARDEMİR D.Ç. KARABÜKSPOR,1,3
Trendyol Süper Lig,23.12.2012 13:00,SİVASSPOR,SANİCA BORU ELAZIĞSPOR,3,1
Trendyol Süper Lig,23.12.2012 16:00,GAZİANTEPSPOR,MERSİN İDMANYURDU,2,1
Trendyol Süper Lig,23.12.2012 16:00,BURSASPOR,GENÇLERBİRLİĞİ,0,0
Trendyol Süper Lig,23.12.2012 19:00,MEDİCAL PARK ANTALYASPOR,ESKİŞEHİRSPOR,2,1
Trendyol Süper Lig,23.12.2012 19:00,TRABZONSPOR A.Ş.,GALATASARAY A.Ş.,0,0
Trendyol Süper Lig,18.01.2013 20:00,KASIMPAŞA A.Ş.,GALATASARAY A.Ş.,2,1
Trendyol Süper Lig,19.01.2013 16:00,SİVASSPOR,GAZİANTEPSPOR,0,0
Trendyol Süper Lig,19.01.2013 19:00,BEŞİKTAŞ A.Ş.,İSTANBUL BBSK,2,2
Trendyol Süper Lig,19.01.2013 19:00,BURSASPOR,KAYSERİSPOR,2,1
Trendyol Süper Lig,20.01.2013 13:30,MEDİCAL PARK ANTALYASPOR,GENÇLERBİRLİĞİ,3,5
Trendyol Süper Lig,20.01.2013 16:00,TRABZONSPOR A.Ş.,KARDEMİR D.Ç. KARABÜKSPOR,1,3
Trendyol Süper Lig,20.01.2013 19:00,FENERBAHÇE A.Ş.,SANİCA BORU ELAZIĞSPOR,2,2
Trendyol Süper Lig,21.01.2013 20:00,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ESKİŞEHİRSPOR,1,1
Trendyol Süper Lig,21.01.2013 20:00,ORDUSPOR,MERSİN İDMANYURDU,1,1
Trendyol Süper Lig,25.01.2013 19:00,KARDEMİR D.Ç. KARABÜKSPOR,KASIMPAŞA A.Ş.,0,3
Trendyol Süper Lig,26.01.2013 13:30,İSTANBUL BBSK,BURSASPOR,4,1
Trendyol Süper Lig,26.01.2013 16:00,GENÇLERBİRLİĞİ,AKHİSAR BELEDİYE GENÇLİK VE SPOR,1,0
Trendyol Süper Lig,26.01.2013 19:00,GAZİANTEPSPOR,FENERBAHÇE A.Ş.,1,2
Trendyol Süper Lig,27.01.2013 13:30,KAYSERİSPOR,MEDİCAL PARK ANTALYASPOR,2,0
Trendyol Süper Lig,27.01.2013 14:00,SANİCA BORU ELAZIĞSPOR,TRABZONSPOR A.Ş.,3,1
Trendyol Süper Lig,27.01.2013 16:00,MERSİN İDMANYURDU,SİVASSPOR,3,0
Trendyol Süper Lig,27.01.2013 19:00,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,2,1
Trendyol Süper Lig,28.01.2013 19:00,ESKİŞEHİRSPOR,ORDUSPOR,1,0
Trendyol Süper Lig,01.02.2013 20:00,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KAYSERİSPOR,1,2
Trendyol Süper Lig,01.02.2013 20:04,BEŞİKTAŞ A.Ş.,KARDEMİR D.Ç. KARABÜKSPOR,2,2
Trendyol Süper Lig,02.02.2013 16:00,KASIMPAŞA A.Ş.,SANİCA BORU ELAZIĞSPOR,0,0
Trendyol Süper Lig,02.02.2013 19:00,MEDİCAL PARK ANTALYASPOR,İSTANBUL BBSK,1,0
Trendyol Süper Lig,02.02.2013 19:00,BURSASPOR,GALATASARAY A.Ş.,1,1
Trendyol Süper Lig,03.02.2013 13:30,ORDUSPOR,GENÇLERBİRLİĞİ,2,1
Trendyol Süper Lig,03.02.2013 16:00,ESKİŞEHİRSPOR,MERSİN İDMANYURDU,0,0
Trendyol Süper Lig,03.02.2013 16:00,TRABZONSPOR A.Ş.,GAZİANTEPSPOR,4,1
Trendyol Süper Lig,03.02.2013 19:00,FENERBAHÇE A.Ş.,SİVASSPOR,1,2
Trendyol Süper Lig,09.02.2013 13:30,İSTANBUL BBSK,AKHİSAR BELEDİYE GENÇLİK VE SPOR,0,2
Trendyol Süper Lig,09.02.2013 16:00,GENÇLERBİRLİĞİ,ESKİŞEHİRSPOR,0,2
Trendyol Süper Lig,09.02.2013 19:00,KARDEMİR D.Ç. KARABÜKSPOR,BURSASPOR,0,3
Trendyol Süper Lig,09.02.2013 19:00,SANİCA BORU ELAZIĞSPOR,BEŞİKTAŞ A.Ş.,1,3
Trendyol Süper Lig,10.02.2013 13:30,SİVASSPOR,TRABZONSPOR A.Ş.,2,0
Trendyol Süper Lig,10.02.2013 16:00,KAYSERİSPOR,ORDUSPOR,0,0
Trendyol Süper Lig,10.02.2013 16:30,MERSİN İDMANYURDU,FENERBAHÇE A.Ş.,0,1
Trendyol Süper Lig,10.02.2013 20:00,GALATASARAY A.Ş.,MEDİCAL PARK ANTALYASPOR,2,0
Trendyol Süper Lig,11.02.2013 20:00,GAZİANTEPSPOR,KASIMPAŞA A.Ş.,2,1
Trendyol Süper Lig,15.02.2013 20:00,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GALATASARAY A.Ş.,1,2
Trendyol Süper Lig,16.02.2013 16:00,ESKİŞEHİRSPOR,KAYSERİSPOR,0,3
Trendyol Süper Lig,16.02.2013 19:00,BEŞİKTAŞ A.Ş.,GAZİANTEPSPOR,1,1
Trendyol Süper Lig,16.02.2013 19:00,MEDİCAL PARK ANTALYASPOR,KARDEMİR D.Ç. KARABÜKSPOR,0,0
Trendyol Süper Lig,17.02.2013 13:30,GENÇLERBİRLİĞİ,MERSİN İDMANYURDU,3,1
Trendyol Süper Lig,17.02.2013 15:00,ORDUSPOR,İSTANBUL BBSK,2,2
Trendyol Süper Lig,17.02.2013 16:00,BURSASPOR,SANİCA BORU ELAZIĞSPOR,1,0
Trendyol Süper Lig,17.02.2013 19:00,TRABZONSPOR A.Ş.,FENERBAHÇE A.Ş.,0,3
Trendyol Süper Lig,18.02.2013 20:00,KASIMPAŞA A.Ş.,SİVASSPOR,1,0
Trendyol Süper Lig,22.02.2013 20:00,GAZİANTEPSPOR,BURSASPOR,2,1
Trendyol Süper Lig,23.02.2013 13:30,İSTANBUL BBSK,ESKİŞEHİRSPOR,2,2
Trendyol Süper Lig,23.02.2013 16:00,SANİCA BORU ELAZIĞSPOR,MEDİCAL PARK ANTALYASPOR,2,1
Trendyol Süper Lig,23.02.2013 19:00,MERSİN İDMANYURDU,TRABZONSPOR A.Ş.,0,1
Trendyol Süper Lig,23.02.2013 19:00,SİVASSPOR,BEŞİKTAŞ A.Ş.,0,1
Trendyol Süper Lig,24.02.2013 16:00,KAYSERİSPOR,GENÇLERBİRLİĞİ,1,0
Trendyol Süper Lig,24.02.2013 19:00,FENERBAHÇE A.Ş.,KASIMPAŞA A.Ş.,3,1
Trendyol Süper Lig,24.02.2013 19:00,KARDEMİR D.Ç. KARABÜKSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR,0,2
Trendyol Süper Lig,25.02.2013 20:00,GALATASARAY A.Ş.,ORDUSPOR,4,2
Trendyol Süper Lig,01.03.2013 19:00,GENÇLERBİRLİĞİ,İSTANBUL BBSK,0,0
Trendyol Süper Lig,02.03.2013 16:00,ORDUSPOR,KARDEMİR D.Ç. KARABÜKSPOR,3,2
Trendyol Süper Lig,02.03.2013 19:00,ESKİŞEHİRSPOR,GALATASARAY A.Ş.,0,0
Trendyol Süper Lig,02.03.2013 19:00,AKHİSAR BELEDİYE GENÇLİK VE SPOR,SANİCA BORU ELAZIĞSPOR,0,1
Trendyol Süper Lig,03.03.2013 13:30,MEDİCAL PARK ANTALYASPOR,GAZİANTEPSPOR,5,2
Trendyol Süper Lig,03.03.2013 13:30,KAYSERİSPOR,MERSİN İDMANYURDU,2,1
Trendyol Süper Lig,03.03.2013 16:00,BURSASPOR,SİVASSPOR,1,0
Trendyol Süper Lig,03.03.2013 19:10,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,3,2
Trendyol Süper Lig,04.03.2013 20:00,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş.,2,0
Trendyol Süper Lig,08.03.2013 20:00,GALATASARAY A.Ş.,GENÇLERBİRLİĞİ,0,1
Trendyol Süper Lig,09.03.2013 14:00,İSTANBUL BBSK,KAYSERİSPOR,0,0
Trendyol Süper Lig,09.03.2013 19:00,TRABZONSPOR A.Ş.,BEŞİKTAŞ A.Ş.,0,0
Trendyol Süper Lig,09.03.2013 19:00,GAZİANTEPSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR,2,2
Trendyol Süper Lig,10.03.2013 13:30,KARDEMİR D.Ç. KARABÜKSPOR,ESKİŞEHİRSPOR,0,0
Trendyol Süper Lig,10.03.2013 16:00,SİVASSPOR,MEDİCAL PARK ANTALYASPOR,2,1
Trendyol Süper Lig,10.03.2013 17:00,SANİCA BORU ELAZIĞSPOR,ORDUSPOR,1,0
Trendyol Süper Lig,10.03.2013 19:00,FENERBAHÇE A.Ş.,BURSASPOR,4,1
Trendyol Süper Lig,11.03.2013 20:00,MERSİN İDMANYURDU,KASIMPAŞA A.Ş.,1,1
Trendyol Süper Lig,15.03.2013 20:00,ESKİŞEHİRSPOR,SANİCA BORU ELAZIĞSPOR,2,2
Trendyol Süper Lig,15.03.2013 20:00,BURSASPOR,TRABZONSPOR A.Ş.,3,2
Trendyol Süper Lig,16.03.2013 13:30,İSTANBUL BBSK,MERSİN İDMANYURDU,4,2
Trendyol Süper Lig,16.03.2013 16:00,GENÇLERBİRLİĞİ,KARDEMİR D.Ç. KARABÜKSPOR,2,1
Trendyol Süper Lig,16.03.2013 19:00,BEŞİKTAŞ A.Ş.,KASIMPAŞA A.Ş.,1,3
Trendyol Süper Lig,17.03.2013 13:30,AKHİSAR BELEDİYE GENÇLİK VE SPOR,SİVASSPOR,2,1
Trendyol Süper Lig,17.03.2013 13:30,ORDUSPOR,GAZİANTEPSPOR,2,3
Trendyol Süper Lig,17.03.2013 16:30,KAYSERİSPOR,GALATASARAY A.Ş.,1,3
Trendyol Süper Lig,17.03.2013 20:00,MEDİCAL PARK ANTALYASPOR,FENERBAHÇE A.Ş.,1,2
Trendyol Süper Lig,30.03.2013 16:00,GAZİANTEPSPOR,ESKİŞEHİRSPOR,2,0
Trendyol Süper Lig,30.03.2013 19:00,SİVASSPOR,ORDUSPOR,3,2
Trendyol Süper Lig,30.03.2013 19:00,GALATASARAY A.Ş.,İSTANBUL BBSK,2,0
Trendyol Süper Lig,31.03.2013 13:30,KASIMPAŞA A.Ş.,BURSASPOR,2,0
